screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
BWRTInstitute,The Terence Watts BWRT Institute,1260187748859883520,1269418785842384897,/BWRTInstitute/status/1269418785842384897,2020-06-06 23:59:57,1591487997,"Are your coping skills wearing thin? 
#anxiety #stress #GAD #lockdown #coronavirus #health #triggers #psychotherapy #BWRThttps://twitter.com/abbasian/status/1269406845887709184 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Are your coping skills wearing thin? 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/anxiety?src=hash""><s>#</s><b>anxiety</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/stress?src=hash""><s>#</s><b>stress</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GAD?src=hash""><s>#</s><b>GAD</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lockdown?src=hash""><s>#</s><b>lockdown</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/health?src=hash""><s>#</s><b>health</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/triggers?src=hash""><s>#</s><b>triggers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/psychotherapy?src=hash""><s>#</s><b>psychotherapy</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BWRT?src=hash""><s>#</s><b>BWRT</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/abbasian/status/1269406845887709184"" dir=""ltr"" href=""https://t.co/Ddjuhr7oz3"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/abbasian/status/1269406845887709184""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/abbasian/statu</span><span class=""invisible"">s/1269406845887709184</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/abbasian/status/1269406845887709184'],"['anxiety', 'stress', 'GAD', 'lockdown', 'coronavirus', 'health', 'triggers', 'psychotherapy', 'BWRThttps']",False,[],,1,0,0,False,False,,[]
TMZ_Naija,TMZNaija Media,2445325281,1269418783912988675,/TMZ_Naija/status/1269418783912988675,2020-06-06 23:59:57,1591487997,"Nigeria’s #COVID19 toll exceeds 12,000 exactly 100 days after first case https://www.tmznaija.com/2020/06/nigerias-coronavirus-toll-exceeds-12000.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Nigeria’s <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> toll exceeds 12,000 exactly 100 days after first case <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.tmznaija.com/2020/06/nigerias-coronavirus-toll-exceeds-12000.html"" dir=""ltr"" href=""https://t.co/Zq5aRkKx4O"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.tmznaija.com/2020/06/nigerias-coronavirus-toll-exceeds-12000.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">tmznaija.com/2020/06/nigeri</span><span class=""invisible"">as-coronavirus-toll-exceeds-12000.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.tmznaija.com/2020/06/nigerias-coronavirus-toll-exceeds-12000.html'],['COVID19'],False,[],,0,0,0,False,False,,[]
BluRadioCo,BluRadio Colombia,622082899,1269418782746906631,/BluRadioCo/status/1269418782746906631,2020-06-06 23:59:57,1591487997,.@minsaludcol confirmó 1.392 casos nuevos y 60 fallecimientos por coronavirus en el país en las últimas 24 horas.  El total de casos en Colombia asciende a 38.027 personas contagiadas y 1.205 muertes. pic.twitter.com/SdGmUVWmCZ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""371797057"" dir=""ltr"" href=""/MinSaludCol""><s>@</s><b>minsaludcol</b></a> confirmó 1.392 casos nuevos y 60 fallecimientos por <strong>coronavirus</strong> en el país en las últimas 24 horas.  El total de casos en Colombia asciende a 38.027 personas contagiadas y 1.205 muertes. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/SdGmUVWmCZ"">pic.twitter.com/SdGmUVWmCZ</a></p>",[],[],True,['https://pbs.twimg.com/media/EZ3hnHqXsAM_9bq.jpg'],,15,12,1,True,False,,[]
seus_me,Paulo Freira Patrono da Jumentação,1098591214348177409,1269418779144060928,/seus_me/status/1269418779144060928,2020-06-06 23:59:56,1591487996,"#CoronaFake , por aqui morre gente na facada, na bala, mas de corona ninguém tem conhecimento...
Só do coração é 1000 por dia, devem estar caindo na conta do vírus...
Vejam o site http://www.cardiometro.com.br/ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CoronaFake?src=hash""><s>#</s><b>CoronaFake</b></a> , por aqui morre gente na facada, na bala, mas de <strong>corona</strong> ninguém tem conhecimento...
Só do coração é 1000 por dia, devem estar caindo na conta do <strong>vírus</strong>...
Vejam o site <a class=""twitter-timeline-link"" data-expanded-url=""http://www.cardiometro.com.br/"" dir=""ltr"" href=""https://t.co/q5prEcQ0Pp"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.cardiometro.com.br/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">cardiometro.com.br</span><span class=""invisible"">/</span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://www.cardiometro.com.br/'],['CoronaFake'],False,[],,0,0,2,True,True,1269383628322213890,"[{'screen_name': 'Vozdatarde', 'user_id': '1268169524'}, {'screen_name': 'TrudaOceans', 'user_id': '176859552'}]"
stylecartel,Style Cartel Media LTD,15334892,1269418778095476736,/stylecartel/status/1269418778095476736,2020-06-06 23:59:56,1591487996,"These little #angels 😇😇🐦🐦🐣🐣 Are the reasons we came out and showed up. The future 📡 lies in their hands. 
#covid19 or not they are worth #fighthepower for. 
#london #parlementsquare #news #BlackLivesMatterLondon… https://www.instagram.com/p/CBHOp52B7CJ/?igshid=1mc72lj1j0hez …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">These little <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/angels?src=hash""><s>#</s><b>angels</b></a> <img alt=""😇"" aria-label=""Emoji: Smiling face with halo"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f607.png"" title=""Smiling face with halo""/><img alt=""😇"" aria-label=""Emoji: Smiling face with halo"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f607.png"" title=""Smiling face with halo""/><img alt=""🐦"" aria-label=""Emoji: Bird"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f426.png"" title=""Bird""/><img alt=""🐦"" aria-label=""Emoji: Bird"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f426.png"" title=""Bird""/><img alt=""🐣"" aria-label=""Emoji: Hatching chick"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f423.png"" title=""Hatching chick""/><img alt=""🐣"" aria-label=""Emoji: Hatching chick"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f423.png"" title=""Hatching chick""/> Are the reasons we came out and showed up. The future <img alt=""📡"" aria-label=""Emoji: Satellite antenna"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4e1.png"" title=""Satellite antenna""/> lies in their hands. 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/covid19?src=hash""><s>#</s><b><strong>covid19</strong></b></a> or not they are worth <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fighthepower?src=hash""><s>#</s><b>fighthepower</b></a> for. 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/london?src=hash""><s>#</s><b>london</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/parlementsquare?src=hash""><s>#</s><b>parlementsquare</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/news?src=hash""><s>#</s><b>news</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BlackLivesMatterLondon?src=hash""><s>#</s><b>BlackLivesMatterLondon</b></a>… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/CBHOp52B7CJ/?igshid=1mc72lj1j0hez"" dir=""ltr"" href=""https://t.co/D3qhald2gW"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/CBHOp52B7CJ/?igshid=1mc72lj1j0hez""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/CBHOp52B7CJ/</span><span class=""invisible"">?igshid=1mc72lj1j0hez</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.instagram.com/p/CBHOp52B7CJ/?igshid=1mc72lj1j0hez'],"['angels', 'covid19', 'fighthepower', 'london', 'parlementsquare', 'news', 'BlackLivesMatterLondon']",False,[],,0,0,0,False,False,,[]
broinlaw1,cuñao,1238854570161430531,1269418775440502790,/broinlaw1/status/1269418775440502790,2020-06-06 23:59:55,1591487995,"Chica, chica. A estas horas, a las 1:59 del día 7/6/2020 hay 241.310 infectados por coronavirus en España, 2.211.141 infectados en Europa y 6.612.301 en el mundo. ¿Has visto?","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Chica, chica. A estas horas, a las 1:59 del día 7/6/2020 hay 241.310 infectados por <strong>coronavirus</strong> en España, 2.211.141 infectados en Europa y 6.612.301 en el mundo. ¿Has visto?</p>",[],[],False,[],,0,0,0,False,False,,[]
automobileblog1,Automobile Blog,2236622653,1269418773725011968,/automobileblog1/status/1269418773725011968,2020-06-06 23:59:54,1591487994,Bondurant High Performance Driving School Reopens Soon After Coronavirus Pause - https://automotion.altervista.org/bondurant-high-performance-driving-school-reopens-soon-after-coronavirus-pause/ …pic.twitter.com/EFByblj0cQ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Bondurant High Performance Driving School Reopens Soon After <strong>Coronavirus</strong> Pause - <a class=""twitter-timeline-link"" data-expanded-url=""https://automotion.altervista.org/bondurant-high-performance-driving-school-reopens-soon-after-coronavirus-pause/"" dir=""ltr"" href=""https://t.co/3xpmvgxfTF"" rel=""nofollow noopener"" target=""_blank"" title=""https://automotion.altervista.org/bondurant-high-performance-driving-school-reopens-soon-after-coronavirus-pause/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">automotion.altervista.org/bondurant-high</span><span class=""invisible"">-performance-driving-school-reopens-soon-after-coronavirus-pause/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/EFByblj0cQ"">pic.twitter.com/EFByblj0cQ</a></p>",['https://automotion.altervista.org/bondurant-high-performance-driving-school-reopens-soon-after-coronavirus-pause/'],[],True,['https://pbs.twimg.com/media/EZ3hpcuXgAURAUP.jpg'],,0,0,0,False,False,,[]
salpilotmd,Sal Ahmad MD FACS FCCM (BSAAE),84890275,1269418772093272069,/salpilotmd/status/1269418772093272069,2020-06-06 23:59:54,1591487994,2/21. #BlackLivesMatter #COVID19 https://twitter.com/trvrb/status/1269395226541518849 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""und"">2/21. <span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BlackLivesMatter?src=hash""><s>#</s><b>BlackLivesMatter</b></a><a dir=""ltr"" href=""/hashtag/BlackLivesMatter?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/BlackHistoryMonth/BlackHistoryMonth.png""/></a></span> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/trvrb/status/1269395226541518849"" dir=""ltr"" href=""https://t.co/m4OkFwBj9N"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/trvrb/status/1269395226541518849""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/trvrb/status/1</span><span class=""invisible"">269395226541518849</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/trvrb/status/1269395226541518849'],"['BlackLivesMatter', 'COVID19']",False,[],,0,0,0,False,False,,[]
Brendarenteral_,✨𝓗𝓸𝓷𝓮𝔂,84765560,1269418771443261440,/Brendarenteral_/status/1269418771443261440,2020-06-06 23:59:54,1591487994,Los tránsitos de Veracruz: cierren el Boulevard hasta las 7:00 PM Por qué después de esa hora en el coronavirus no tiene permiso de salir,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Los tránsitos de Veracruz: cierren el Boulevard hasta las 7:00 PM Por qué después de esa hora en el <strong>coronavirus</strong> no tiene permiso de salir</p>",[],[],False,[],,9,0,1,True,False,,[]
CNEGySR,Equidad y Salud,310902160,1269418765545922560,/CNEGySR/status/1269418765545922560,2020-06-06 23:59:53,1591487993,"🔴Conferencia de Prensa #COVID19 
6 de junio de 2020 
#GraciasPorCuidarnoshttps://twitter.com/SSalud_mx/status/1269418048621998080 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""pt""><img alt=""🔴"" aria-label=""Emoji: Red circle"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f534.png"" title=""Red circle""/>Conferencia de Prensa <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> 
6 de junio de 2020 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GraciasPorCuidarnos?src=hash""><s>#</s><b>GraciasPorCuidarnos</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/SSalud_mx/status/1269418048621998080"" dir=""ltr"" href=""https://t.co/cOWHhJaLlc"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/SSalud_mx/status/1269418048621998080""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/SSalud_mx/stat</span><span class=""invisible"">us/1269418048621998080</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/SSalud_mx/status/1269418048621998080'],"['COVID19', 'GraciasPorCuidarnoshttps']",False,[],,0,0,0,False,False,,[]
ImpactoNewsCol,Impacto News,828554539477372928,1269418762089963520,/ImpactoNewsCol/status/1269418762089963520,2020-06-06 23:59:52,1591487992,"Dos médicos barranquilleros fallecieron por #Coronavirus
Dr. Salvador Chimento, anestesiólogo, y Dr. Victor Guerrero, ginecólogo.
QEPD. pic.twitter.com/W9urEVSKW7","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Dos médicos barranquilleros fallecieron por <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coronavirus?src=hash""><s>#</s><b><strong>Coronavirus</strong></b></a>
Dr. Salvador Chimento, anestesiólogo, y Dr. Victor Guerrero, ginecólogo.
QEPD. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/W9urEVSKW7"">pic.twitter.com/W9urEVSKW7</a></p>",[],['Coronavirus'],True,['https://pbs.twimg.com/media/EZ3hoe9X0AAa8kF.jpg'],,16,3,0,False,False,,[]
