screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
melissa_TVjunky,melissa,43791492,1273042647729438720,/melissa_TVjunky/status/1273042647729438720,2020-06-16 23:59:53,1592351993,Exactly @SRuhle! I WANT to go back to work but I also WANT to live. I'm black & have pre-existing conditions (2 factors making me high risk) I need to be careful about #COVID19 & if that means waiting a little longer to go back to work then that's what I have to do. #MSNBC,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Exactly <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""382685028"" dir=""ltr"" href=""/SRuhle""><s>@</s><b>SRuhle</b></a>! I WANT to go back to work but I also WANT to live. I'm black &amp; have pre-existing conditions (2 factors making me high risk) I need to be careful about <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> &amp; if that means waiting a little longer to go back to work then that's what I have to do. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MSNBC?src=hash""><s>#</s><b>MSNBC</b></a></p>",[],"['COVID19', 'MSNBC']",False,[],,1,0,1,True,False,,[]
Merca20,Merca2.0,48505632,1273042646370586624,/Merca20/status/1273042646370586624,2020-06-16 23:59:53,1592351993,¿Cuánto le tomará al mexicano reponerse de esta crisis por coronavirus? - https://www.merca20.com/cuanto-tomara-al-mexicano-reponerse-de-esta-crisis-de-coronavirus/ …pic.twitter.com/Vkawq3XWvX,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">¿Cuánto le tomará al mexicano reponerse de esta crisis por <strong>coronavirus</strong>? - <a class=""twitter-timeline-link"" data-expanded-url=""https://www.merca20.com/cuanto-tomara-al-mexicano-reponerse-de-esta-crisis-de-coronavirus/"" dir=""ltr"" href=""https://t.co/ZR8GeiTloI"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.merca20.com/cuanto-tomara-al-mexicano-reponerse-de-esta-crisis-de-coronavirus/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">merca20.com/cuanto-tomara-</span><span class=""invisible"">al-mexicano-reponerse-de-esta-crisis-de-coronavirus/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Vkawq3XWvX"">pic.twitter.com/Vkawq3XWvX</a></p>",['https://www.merca20.com/cuanto-tomara-al-mexicano-reponerse-de-esta-crisis-de-coronavirus/'],[],True,['https://pbs.twimg.com/media/EarBil0XQAAooXl.jpg'],,1,1,0,False,False,,[]
Mincyt_VE,Ministerio para Ciencia y Tecnología,1129474096151040000,1273042643753283584,/Mincyt_VE/status/1273042643753283584,2020-06-16 23:59:52,1592351992,"«La mejor vacuna contra el nuevo coronavirus es cuidarse».

El Pdte. Maduro insistió, este martes, en que esta es la mejor vacuna contra la COVID-19: 
🔹el uso del tapaboca;
🔹el respeto al distanciamiento físico;
🔹el no relajar las medidas de bioseguridad.

#CuidarteEsCuidarnospic.twitter.com/QsB3sDyIO4","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">«La mejor vacuna contra el nuevo <strong>coronavirus</strong> es cuidarse».

El Pdte. Maduro insistió, este martes, en que esta es la mejor vacuna contra la COVID-19: 
<img alt=""🔹"" aria-label=""Emoji: Small blue diamond"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f539.png"" title=""Small blue diamond""/>el uso del tapaboca;
<img alt=""🔹"" aria-label=""Emoji: Small blue diamond"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f539.png"" title=""Small blue diamond""/>el respeto al distanciamiento físico;
<img alt=""🔹"" aria-label=""Emoji: Small blue diamond"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f539.png"" title=""Small blue diamond""/>el no relajar las medidas de bioseguridad.

<span class=""twitter-hashflag-container""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CuidarteEsCuidarnos?src=hash""><s>#</s><b>CuidarteEsCuidarnos</b></a><a dir=""ltr"" href=""/hashtag/CuidarteEsCuidarnos?src=hash""><img alt="""" class=""twitter-hashflag"" draggable=""false"" src=""https://abs.twimg.com/hashflags/StayHome_2020/StayHome_2020.png""/></a></span><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/QsB3sDyIO4"">pic.twitter.com/QsB3sDyIO4</a></p>",[],['CuidarteEsCuidarnospic'],True,['https://pbs.twimg.com/media/EarBIyiWsAMNhkZ.jpg'],,64,77,1,True,False,,[]
ClarinSociedad,Clarín Sociedad,607323827,1273042642138476545,/ClarinSociedad/status/1273042642138476545,2020-06-16 23:59:52,1592351992,Coronavirus en Argentina: reportan 24 muertos y 1.374 nuevos casos en las últimas 24 horas https://www.clarin.com/sociedad/coronavirus-argentina-reportan-24-muertos-1-374-nuevos-casos-ultimas-24-horas_0_o0udLtXhQ.html?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1592351992 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><strong>Coronavirus</strong> en Argentina: reportan 24 muertos y 1.374 nuevos casos en las últimas 24 horas <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.clarin.com/sociedad/coronavirus-argentina-reportan-24-muertos-1-374-nuevos-casos-ultimas-24-horas_0_o0udLtXhQ.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1592351992"" dir=""ltr"" href=""https://t.co/u3HJ7FPpgM"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.clarin.com/sociedad/coronavirus-argentina-reportan-24-muertos-1-374-nuevos-casos-ultimas-24-horas_0_o0udLtXhQ.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1592351992""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">clarin.com/sociedad/coron</span><span class=""invisible"">avirus-argentina-reportan-24-muertos-1-374-nuevos-casos-ultimas-24-horas_0_o0udLtXhQ.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1592351992</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.clarin.com/sociedad/coronavirus-argentina-reportan-24-muertos-1-374-nuevos-casos-ultimas-24-horas_0_o0udLtXhQ.html?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1592351992'],['Echobox'],False,[],,6,2,2,True,False,,[]
stephmolliex,🇨🇦 Steph Molliex ,36139771,1273042629316481031,/stephmolliex/status/1273042629316481031,2020-06-16 23:59:49,1592351989,Ce que je retiens du web est en ligne! http://touspourvosbesoins.com/?edition_id=74840f10-b02d-11ea-8803-0cc47a0d1605 … Merci à @GRCNB @tvanouvelles @ProtegezVous #covid19 #coronavirus,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""fr"">Ce que je retiens du web est en ligne! <a class=""twitter-timeline-link"" data-expanded-url=""http://touspourvosbesoins.com/?edition_id=74840f10-b02d-11ea-8803-0cc47a0d1605"" dir=""ltr"" href=""https://t.co/ONif1bAkaC"" rel=""nofollow noopener"" target=""_blank"" title=""http://touspourvosbesoins.com/?edition_id=74840f10-b02d-11ea-8803-0cc47a0d1605""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">touspourvosbesoins.com/?edition_id=74</span><span class=""invisible"">840f10-b02d-11ea-8803-0cc47a0d1605</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> Merci à <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""97028546"" dir=""ltr"" href=""/GRCNB""><s>@</s><b>GRCNB</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""85334007"" dir=""ltr"" href=""/tvanouvelles""><s>@</s><b>tvanouvelles</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""42962226"" dir=""ltr"" href=""/ProtegezVous""><s>@</s><b>ProtegezVous</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/covid19?src=hash""><s>#</s><b><strong>covid19</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a></p>",['http://touspourvosbesoins.com/?edition_id=74840f10-b02d-11ea-8803-0cc47a0d1605'],"['covid19', 'coronavirus']",False,[],,0,0,0,False,False,,[]
chesscat48,BlackeyedSusan28 ~At Home Forever~Joe & Kamala~BLM,54317462,1273042628494479360,/chesscat48/status/1273042628494479360,2020-06-16 23:59:49,1592351989,"Coronavirus can infect the brain and replicate, new study claims https://nypost.com/2020/06/15/coronavirus-can-infect-the-brain-and-replicate-new-study-claims/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons … via @nypost","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Coronavirus</strong> can infect the brain and replicate, new study claims <a class=""twitter-timeline-link"" data-expanded-url=""https://nypost.com/2020/06/15/coronavirus-can-infect-the-brain-and-replicate-new-study-claims/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons"" dir=""ltr"" href=""https://t.co/IRDqzehaPd"" rel=""nofollow noopener"" target=""_blank"" title=""https://nypost.com/2020/06/15/coronavirus-can-infect-the-brain-and-replicate-new-study-claims/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nypost.com/2020/06/15/cor</span><span class=""invisible"">onavirus-can-infect-the-brain-and-replicate-new-study-claims/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""17469289"" dir=""ltr"" href=""/nypost""><s>@</s><b>nypost</b></a></p>",['https://nypost.com/2020/06/15/coronavirus-can-infect-the-brain-and-replicate-new-study-claims/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons'],[],False,[],,0,0,0,False,False,,[]
Elly07801218,Elly,1093838602491121665,1273042668214456321,/Elly07801218/status/1273042668214456321,2020-06-16 23:59:58,1592351998,"https://biz.kompas.com/read/2020/06/07/133554928/bantu-tenaga-medis-covid-19-aice-raih-indonesia-top-corporate-social …
#aicebersamaindonesia #covid19","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link"" data-expanded-url=""https://biz.kompas.com/read/2020/06/07/133554928/bantu-tenaga-medis-covid-19-aice-raih-indonesia-top-corporate-social"" dir=""ltr"" href=""https://t.co/eOHLNE0bIz"" rel=""nofollow noopener"" target=""_blank"" title=""https://biz.kompas.com/read/2020/06/07/133554928/bantu-tenaga-medis-covid-19-aice-raih-indonesia-top-corporate-social""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">biz.kompas.com/read/2020/06/0</span><span class=""invisible"">7/133554928/bantu-tenaga-medis-covid-19-aice-raih-indonesia-top-corporate-social</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/aicebersamaindonesia?src=hash""><s>#</s><b>aicebersamaindonesia</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/covid19?src=hash""><s>#</s><b><strong>covid19</strong></b></a></p>",['https://biz.kompas.com/read/2020/06/07/133554928/bantu-tenaga-medis-covid-19-aice-raih-indonesia-top-corporate-social'],"['aicebersamaindonesia', 'covid19']",False,[],,0,0,0,False,False,,[]
segunfadairo,Olusegun Dairo,30034513,1273042667669270528,/segunfadairo/status/1273042667669270528,2020-06-16 23:59:58,1592351998,"Today marks a huge step forward in our fight against coronavirus as a £5 drug that slashes the risk of dying by a third was made available on the NHS. Boris Johnson hailed it the ""biggest breakthrough yet"", as experts predicted the ""cheap but boring"" steroid will help save","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today marks a huge step forward in our fight against <strong>coronavirus</strong> as a £5 drug that slashes the risk of dying by a third was made available on the NHS. Boris Johnson hailed it the ""biggest breakthrough yet"", as experts predicted the ""cheap but boring"" steroid will help save</p>",[],[],False,[],,0,0,1,True,False,,[]
TravelNomad,Suszn Mar,20467306,1273042666100387840,/TravelNomad/status/1273042666100387840,2020-06-16 23:59:58,1592351998,lol...he won't...Tulsa will be stuck with the bill and 10k more coronavirus victims https://twitter.com/confunctionist/status/1273037845003931649 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">lol...he won't...Tulsa will be stuck with the bill and 10k more <strong>coronavirus</strong> victims <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/confunctionist/status/1273037845003931649"" dir=""ltr"" href=""https://t.co/cK5Hbijj3Q"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/confunctionist/status/1273037845003931649""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/confunctionist</span><span class=""invisible"">/status/1273037845003931649</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/confunctionist/status/1273037845003931649'],[],False,[],,1,0,0,False,False,,[]
Mpharns,MP Ordinary,1360475474,1273042665928642560,/Mpharns/status/1273042665928642560,2020-06-16 23:59:58,1592351998,"#Trump pushed to open and his cronies bowed to him.... now we’re gonna deal with the #Covid19 in a more drastic way. With our president, it’s all about the money- not the people 😶😶 https://thehill.com/changing-america/well-being/longevity/502738-health-expert-warns-second-wave-of-coronavirus-has …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Trump?src=hash""><s>#</s><b>Trump</b></a> pushed to open and his cronies bowed to him.... now we’re gonna deal with the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Covid19?src=hash""><s>#</s><b><strong>Covid19</strong></b></a> in a more drastic way. With our president, it’s all about the money- not the people <img alt=""😶"" aria-label=""Emoji: Face without mouth"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f636.png"" title=""Face without mouth""/><img alt=""😶"" aria-label=""Emoji: Face without mouth"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f636.png"" title=""Face without mouth""/> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://thehill.com/changing-america/well-being/longevity/502738-health-expert-warns-second-wave-of-coronavirus-has"" dir=""ltr"" href=""https://t.co/0Q91chRbnD"" rel=""nofollow noopener"" target=""_blank"" title=""https://thehill.com/changing-america/well-being/longevity/502738-health-expert-warns-second-wave-of-coronavirus-has""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">thehill.com/changing-ameri</span><span class=""invisible"">ca/well-being/longevity/502738-health-expert-warns-second-wave-of-coronavirus-has</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://thehill.com/changing-america/well-being/longevity/502738-health-expert-warns-second-wave-of-coronavirus-has'],"['Trump', 'Covid19']",False,[],,0,0,1,True,False,,[]
HarrisonAB,HarrisonAlberta,403802304,1273042665832136705,/HarrisonAB/status/1273042665832136705,2020-06-16 23:59:58,1592351998,"More protection for commercial tenants in #Alberta:  Proposed legislation will safeguard businesses from eviction, and more, as Alberta deals with the effects of the #COVID19 #Pandemic -http://ow.ly/hm8n30qQES8 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">More protection for commercial tenants in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Alberta?src=hash""><s>#</s><b>Alberta</b></a>:  Proposed legislation will safeguard businesses from eviction, and more, as Alberta deals with the effects of the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Pandemic?src=hash""><s>#</s><b>Pandemic</b></a> -<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://ow.ly/hm8n30qQES8"" dir=""ltr"" href=""https://t.co/Rkhq5TL4w6"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/hm8n30qQES8""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/hm8n30qQES8</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://ow.ly/hm8n30qQES8'],"['Alberta', 'COVID19', 'Pandemic']",False,[],,0,0,0,False,False,,[]
RebeccaOnFOX7,Rebecca Thomas,23072931,1273042661084102662,/RebeccaOnFOX7/status/1273042661084102662,2020-06-16 23:59:57,1592351997,Please wear a mask in public. You are protecting me and I am protecting you. Simple as that. #WearAMask #COVID19 #Austin #ATXpic.twitter.com/jgyAixLKPz,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Please wear a mask in public. You are protecting me and I am protecting you. Simple as that. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WearAMask?src=hash""><s>#</s><b>WearAMask</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Austin?src=hash""><s>#</s><b>Austin</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ATX?src=hash""><s>#</s><b>ATX</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/jgyAixLKPz"">pic.twitter.com/jgyAixLKPz</a></p>",[],"['WearAMask', 'COVID19', 'Austin', 'ATXpic']",True,['https://pbs.twimg.com/media/EarBjMIXQAAPOQr.jpg'],,46,6,3,True,False,,[]
Asieslanoticia,Así es la noticia,2298699182,1273042660022988800,/Asieslanoticia/status/1273042660022988800,2020-06-16 23:59:56,1592351996,"#Asíeslanoticia: En las últimas 24 horas la entidad sumó 188 nuevos casos y 19 defunciones por #coronavirus

De acuerdo a la plataforma http://covid19.srs.care/michoacan/  este martes 16 de junio #Michoacán registran 3 mil 891 casos confirmados y, 311 defunciones por #SARS_CoV_2pic.twitter.com/Fyv0KixGxu","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/As%C3%ADeslanoticia?src=hash""><s>#</s><b>Asíeslanoticia</b></a>: En las últimas 24 horas la entidad sumó 188 nuevos casos y 19 defunciones por <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coronavirus?src=hash""><s>#</s><b><strong>coronavirus</strong></b></a>

De acuerdo a la plataforma <a class=""twitter-timeline-link"" data-expanded-url=""http://covid19.srs.care/michoacan/"" dir=""ltr"" href=""https://t.co/OYLg4LV3wa"" rel=""nofollow noopener"" target=""_blank"" title=""http://covid19.srs.care/michoacan/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">covid19.srs.care/michoacan/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> este martes 16 de junio <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Michoac%C3%A1n?src=hash""><s>#</s><b>Michoacán</b></a> registran 3 mil 891 casos confirmados y, 311 defunciones por <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SARS_CoV_2?src=hash""><s>#</s><b>SARS_CoV_2</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Fyv0KixGxu"">pic.twitter.com/Fyv0KixGxu</a></p>",['http://covid19.srs.care/michoacan/'],"['Asíeslanoticia', 'coronavirus', 'Michoacán', 'SARS_CoV_2pic']",True,"['https://pbs.twimg.com/media/EarBjAyXsAEN3QM.jpg', 'https://pbs.twimg.com/media/EarBjA3WoAEfPQU.jpg']",,1,1,0,False,False,,[]
drfarasat,Dr Farasat./,2596152405,1273042659280654339,/drfarasat/status/1273042659280654339,2020-06-16 23:59:56,1592351996,"Is America the only country where lawmakers don’t want to give #Coronavirus #unemploymentbenefits because they say people won’t want to go back to work? Is it cos Americans are the laziest people in the world, or are these politicians just assholes? #GOP #Democrats #Congress","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Is America the only country where lawmakers don’t want to give <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coronavirus?src=hash""><s>#</s><b><strong>Coronavirus</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/unemploymentbenefits?src=hash""><s>#</s><b>unemploymentbenefits</b></a> because they say people won’t want to go back to work? Is it cos Americans are the laziest people in the world, or are these politicians just assholes? <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GOP?src=hash""><s>#</s><b>GOP</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Democrats?src=hash""><s>#</s><b>Democrats</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Congress?src=hash""><s>#</s><b>Congress</b></a></p>",[],"['Coronavirus', 'unemploymentbenefits', 'GOP', 'Democrats', 'Congress']",False,[],,0,0,0,False,False,,[]
portaldoguapor1,Portal do Guaporé,1258876141512916997,1273042657242230785,/portaldoguapor1/status/1273042657242230785,2020-06-16 23:59:56,1592351996,"Secretária de Saúde de Castanheiras confirma mais 1 novo caso de coronavírus, totalizando 12 casos | PortalDoGuapore
https://www.portaldoguapore.com.br/noticia/23294_secretaria-de-saude-de-castanheiras-confirma-mais-1-novo-caso-de-coronavirus-totalizando-12-casos …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Secretária de Saúde de Castanheiras confirma mais 1 novo caso de <strong>coronavírus</strong>, totalizando 12 casos | PortalDoGuapore
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.portaldoguapore.com.br/noticia/23294_secretaria-de-saude-de-castanheiras-confirma-mais-1-novo-caso-de-coronavirus-totalizando-12-casos"" dir=""ltr"" href=""https://t.co/PGmpulHfyQ"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.portaldoguapore.com.br/noticia/23294_secretaria-de-saude-de-castanheiras-confirma-mais-1-novo-caso-de-coronavirus-totalizando-12-casos""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">portaldoguapore.com.br/noticia/23294_</span><span class=""invisible"">secretaria-de-saude-de-castanheiras-confirma-mais-1-novo-caso-de-coronavirus-totalizando-12-casos</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.portaldoguapore.com.br/noticia/23294_secretaria-de-saude-de-castanheiras-confirma-mais-1-novo-caso-de-coronavirus-totalizando-12-casos'],[],False,[],,0,0,0,False,False,,[]
chrisprener,Chris Prener,507582860,1273042651886104576,/chrisprener/status/1273042651886104576,2020-06-16 23:59:54,1592351994,"Short #Missouri #COVID19 evening update 🧵 for Tuesday, 6/16. I’ve pushed updates to all metrics to the website - https://slu-opengis.github.io/covid_daily_viz/ ….

The headline - outstate cases hit another new peak today - we’re averaging ~84 new cases per day outside of #StLouis and #KansasCity. 1/pic.twitter.com/b4eyqktVFa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Short <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Missouri?src=hash""><s>#</s><b>Missouri</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b><strong>COVID19</strong></b></a> evening update <img alt=""🧵"" aria-label=""Emoji: Thread"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f9f5.png"" title=""Thread""/> for Tuesday, 6/16. I’ve pushed updates to all metrics to the website - <a class=""twitter-timeline-link"" data-expanded-url=""https://slu-opengis.github.io/covid_daily_viz/"" dir=""ltr"" href=""https://t.co/hLtVxFPKNo"" rel=""nofollow noopener"" target=""_blank"" title=""https://slu-opengis.github.io/covid_daily_viz/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">slu-opengis.github.io/covid_daily_vi</span><span class=""invisible"">z/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>.

The headline - outstate cases hit another new peak today - we’re averaging ~84 new cases per day outside of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StLouis?src=hash""><s>#</s><b>StLouis</b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KansasCity?src=hash""><s>#</s><b>KansasCity</b></a>. 1/<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/b4eyqktVFa"">pic.twitter.com/b4eyqktVFa</a></p>",['https://slu-opengis.github.io/covid_daily_viz/'],"['Missouri', 'COVID19', 'StLouis', 'KansasCity']",True,"['https://pbs.twimg.com/media/Eaq73e2XkAIna94.jpg', 'https://pbs.twimg.com/media/Eaq73e1XgAAPzfH.jpg', 'https://pbs.twimg.com/media/Eaq73e4WAAANtuu.jpg', 'https://pbs.twimg.com/media/Eaq73e4WkAMq283.jpg']",,21,16,2,True,False,,[]
